,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
660,Reactome_2022,DNA Repair R-HSA-73894,5 of 310,0.00022016680515113843,0.0024218348566625,0,0,10.396086726599682,87.54674680935736,SUMO2;XPC;MNAT1;RNF111;HMGN1
661,Reactome_2022,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,4 of 168,0.0002294128534927725,0.0024493195828787,0,0,15.091463414634148,126.46627211403474,TOP2A;MTA1;SUMO2;XPC
662,Reactome_2022,Cellular Responses To Stress R-HSA-2262752,7 of 722,0.00025959868480051647,0.0026448062082412,0,0,6.498336146612009,53.65269126085381,JUN;GCLC;CDKN1A;FOS;CHAC1;ATF4;EZH2
663,Reactome_2022,SUMOylation R-HSA-2990846,4 of 174,0.0002622948305693787,0.0026448062082412,0,0,14.554411764705884,120.01628166415964,TOP2A;MTA1;SUMO2;XPC
664,Reactome_2022,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,2 of 14,0.000282782621321006,0.0027743267983655,0,0,97.80392156862744,799.139419708988,CDKN1A;ARID3A
665,Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,7 of 736,0.0002917992481697108,0.002787450712779,0,0,6.3689040253535785,51.83934083003311,JUN;GCLC;CDKN1A;FOS;CHAC1;ATF4;EZH2
666,Reactome_2022,Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,2 of 15,0.0003259186256199044,0.003033550284616,0,0,90.27601809954751,724.8137654755144,CHAC1;ATF4
667,Reactome_2022,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,3 of 81,0.00041493511360315554,0.0037178202756069,0,0,23.177156177156174,180.48951722204924,JUN;CDKN1A;FOS
668,Reactome_2022,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,2 of 17,0.0004211879595115378,0.0037178202756069,0,0,78.23137254901961,608.0479736697338,CDKN1A;CCND1
669,Reactome_2022,Cyclin E Associated Events During G1/S Transition R-HSA-69202,3 of 82,0.000430161023623949,0.0037178202756069,0,0,22.88262370540852,177.37124690199752,CDKN1A;CCND1;MNAT1
670,Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,3 of 84,0.00046168069209550543,0.0038974439821085,0,0,22.31537598204265,171.39630351848535,CDKN1A;CCND1;MNAT1
671,Reactome_2022,SUMOylation Of Transcription Factors R-HSA-3232118,2 of 19,0.0005283848977383165,0.0043591754063411,0,0,69.02076124567473,520.8089619438341,MTA1;SUMO2
672,Reactome_2022,Activation Of HOX Genes During Differentiation R-HSA-5619507,3 of 91,0.0005835715305037674,0.0047074770127303,0,0,20.53305785123967,152.89620238017142,JUN;PAX6;EZH2
673,Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,3 of 93,0.0006218147950602794,0.0049069297958017,0,0,20.074747474747475,148.20921609335653,JUN;FOS;EZH2
674,Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,3 of 96,0.000682126294766358,0.0052683371276635,0,0,19.424242424242426,141.60847168791395,APP;JUN;FOS
675,Reactome_2022,Disease R-HSA-1643685,10 of 1736,0.000734273953092919,0.0055529467702651,0,0,4.064087708351903,29.329010637546197,ITGB1;APP;JUN;GCLC;CDKN1A;MTA1;CCND1;MNAT1;CDK5R1;EZH2
676,Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,3 of 101,0.0007907171584833318,0.0058081494904704,0,0,18.428571428571427,131.6273656441415,APP;JUN;FOS
677,Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,3 of 102,0.0008136745080742181,0.0058081494904704,0,0,18.241505968778696,129.76916392509293,APP;JUN;FOS
678,Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,3 of 103,0.0008370521731680693,0.0058081494904704,0,0,18.05818181818182,127.95348930224206,APP;JUN;FOS
679,Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,3 of 103,0.0008370521731680693,0.0058081494904704,0,0,18.05818181818182,127.95348930224206,APP;JUN;FOS
680,Reactome_2022,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,2 of 24,0.0008480218264323183,0.0058081494904704,0,0,53.32085561497326,377.1173065055224,CCND1;FOS
681,Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,3 of 106,0.0009097376837352594,0.0060596830599399,0,0,17.529567519858784,122.74824179232586,APP;JUN;FOS
682,Reactome_2022,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,2 of 25,0.0009207209919278048,0.0060596830599399,0,0,51.0,356.5080289062332,CDK1;MNAT1
683,Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,3 of 107,0.000934827138723514,0.0060596830599399,0,0,17.36013986013986,121.0895608683445,APP;JUN;FOS
684,Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,3 of 112,0.0010668659620447,0.0067268283047037,0,0,16.559633027522935,113.31806453452602,APP;JUN;FOS
685,Reactome_2022,G0 And Early G1 R-HSA-1538133,2 of 27,0.0010748100321565,0.0067268283047037,0,0,46.91529411764706,320.6947168320981,TOP2A;CDK1
686,Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,3 of 114,0.0011228123475389,0.0069081505450279,0,0,16.25962325962326,110.4340395393208,EGR1;FOS;CDK5R1
687,Reactome_2022,Epigenetic Regulation Of Gene Expression R-HSA-212165,3 of 116,0.0011805824689738,0.0071425239372916,0,0,15.970233306516493,107.6672779855614,MTA1;MNAT1;EZH2
688,Reactome_2022,FCERI Mediated MAPK Activation R-HSA-2871796,2 of 29,0.0012404195444664,0.0073216913474162,0,0,43.43572984749456,290.6851787186678,JUN;FOS
689,Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,3 of 119,0.0012707067627747,0.0073216913474162,0,0,15.554858934169278,103.72263078017762,CDKN1A;CCND1;CDK1
690,Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,3 of 119,0.0012707067627747,0.0073216913474162,0,0,15.554858934169278,103.72263078017762,JUN;CCND1;FOS
691,Reactome_2022,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,2 of 30,0.00132751939454,0.0075295240659067,0,0,41.88235294117647,277.4472679372888,JUN;FOS
692,Reactome_2022,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,2 of 31,0.0014174693130427,0.0079160209328388,0,0,40.43610547667343,265.2156512854863,RNF111;SMAD7
693,Reactome_2022,Signaling By NTRKs R-HSA-166520,3 of 132,0.0017110631546693,0.0094108473506814,0,0,13.97815362931642,89.0497898618709,EGR1;FOS;CDK5R1
694,Reactome_2022,Immune System R-HSA-168256,10 of 1943,0.0017501376612483,0.0094820891198979,0,0,3.587687532333161,22.77485869632857,ITGB1;EGR1;APP;JUN;CDKN1A;CCND1;FOS;CLU;RNF111;SMAD7
695,Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,5 of 496,0.001836972514601,0.0098061915117674,0,0,6.396754483936666,40.29722761258207,ITGB1;EGR1;STMN1;FOS;CDK5R1
696,Reactome_2022,Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,2 of 36,0.0019096220383147,0.0099027542844036,0,0,34.48096885813149,215.8801718825925,CDKN1A;CCND1
697,Reactome_2022,Glutathione Conjugation R-HSA-156590,2 of 36,0.0019096220383147,0.0099027542844036,0,0,34.48096885813149,215.8801718825925,GCLC;CHAC1
698,Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,3 of 140,0.0020240566460441,0.0103483459509016,0,0,13.156602521566024,81.60582090172413,APP;JUN;FOS
699,Reactome_2022,Diseases Of Mitotic Cell Cycle R-HSA-9675126,2 of 38,0.002126086756898,0.0107190207326942,0,0,32.56209150326797,200.36992458923652,CDKN1A;CCND1
700,Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",5 of 523,0.0023146372130532,0.0115097713471003,0,0,6.054925893635571,36.74433180358032,TOP2A;CDKN1A;CCND1;CDK1;MNAT1
701,Reactome_2022,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,2 of 44,0.0028416743909962,0.0139395649179948,0,0,27.90196078431373,163.5992917401365,ITGB1;SMAD7
702,Reactome_2022,SUMOylation Of DNA Replication Proteins R-HSA-4615885,2 of 45,0.0029704902359377,0.0143687184927958,0,0,27.251709986320108,158.57847101200235,TOP2A;SUMO2
703,Reactome_2022,S Phase R-HSA-69242,3 of 161,0.0030083267367837,0.0143687184927958,0,0,11.395857307249711,66.16857830848699,CDKN1A;CCND1;MNAT1
704,Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,3 of 162,0.0030613215537674,0.0144319444677607,0,0,11.323613493424814,65.55136326266191,APP;JUN;FOS
705,Reactome_2022,RNA Polymerase I Transcription Initiation R-HSA-73762,2 of 46,0.0031020092699298,0.0144362739100579,0,0,26.63101604278075,153.81289852825822,MTA1;MNAT1
706,Reactome_2022,Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,2 of 52,0.0039473547117495,0.0181378450679125,0,0,23.42823529411765,129.66847920672666,MNAT1;HMGN1
707,Reactome_2022,G2/M Transition R-HSA-69275,3 of 182,0.0042442120867831,0.0192581123437784,0,0,10.048247841543931,54.88553017754977,CDKN1A;CDK1;MNAT1
708,Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,3 of 184,0.0043757060215216,0.0196096455038564,0,0,9.936212958312408,53.97040268809236,CDKN1A;CDK1;MNAT1
709,Reactome_2022,ESR-mediated Signaling R-HSA-8939211,3 of 188,0.0046460834151383,0.0205674180450636,0,0,9.71941031941032,52.21005470741969,JUN;CCND1;FOS
710,Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,2 of 59,0.0050534131683621,0.0218379640489936,0,0,20.54385964912281,108.62958976497576,CDKN1A;CDK1
711,Reactome_2022,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,2 of 59,0.0050534131683621,0.0218379640489936,0,0,20.54385964912281,108.62958976497576,CDKN1A;CCND1
712,Reactome_2022,Metabolism Of Proteins R-HSA-392499,9 of 1890,0.0052697893527086,0.0225051004121558,0,0,3.204501151869573,16.81005962683649,TOP2A;ACHE;APP;MTA1;SUMO2;CDK1;PAX6;XPC;SMAD7
713,Reactome_2022,Pre-NOTCH Transcription And Translation R-HSA-1912408,2 of 62,0.005566189950907,0.0232244477261982,0,0,19.51372549019608,101.29661717464448,JUN;CCND1
714,Reactome_2022,MAP Kinase Activation R-HSA-450294,2 of 62,0.005566189950907,0.0232244477261982,0,0,19.51372549019608,101.29661717464448,JUN;FOS
715,Reactome_2022,Signaling By NOTCH R-HSA-157118,3 of 203,0.005749395786984,0.0237162576213093,0,0,8.983636363636364,46.3435301472559,JUN;CCND1;YBX1
716,Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,2 of 64,0.0059207729878119,0.0238804510508415,0,0,18.88235294117647,96.85303138215218,MNAT1;HMGN1
717,Reactome_2022,Semaphorin Interactions R-HSA-373755,2 of 64,0.0059207729878119,0.0238804510508415,0,0,18.88235294117647,96.85303138215218,ITGB1;CDK5R1
718,Reactome_2022,Cell Cycle R-HSA-1640170,5 of 654,0.0059969158981638,0.0239217634179501,0,0,4.800188876186689,24.560214189508383,TOP2A;CDKN1A;CCND1;CDK1;MNAT1
719,Reactome_2022,Dual Incision In TC-NER R-HSA-6782135,2 of 65,0.0061018564807015,0.0240758032879854,0,0,18.58169934640523,94.75109916063928,MNAT1;HMGN1
720,Reactome_2022,Interleukin-17 Signaling R-HSA-448424,2 of 69,0.0068512571060586,0.0267420035430031,0,0,17.46883230904302,87.0528360021458,JUN;FOS
721,Reactome_2022,Extra-nuclear Estrogen Signaling R-HSA-9009391,2 of 73,0.0076403289160953,0.0295046744313042,0,0,16.48135874067937,80.33532794767753,CCND1;FOS
722,Reactome_2022,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,2 of 76,0.0082578203549345,0.0304256947686153,0,0,15.81081081081081,75.83804984876704,SUMO2;XPC
723,Reactome_2022,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,2 of 77,0.0084684960541181,0.0304256947686153,0,0,15.59921568627451,74.43013434591808,MNAT1;HMGN1
724,Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,2 of 78,0.0086815795559781,0.0304256947686153,0,0,15.393188854489164,73.06456811678535,JUN;CCND1
725,Reactome_2022,RNA Polymerase I Promoter Clearance R-HSA-73854,2 of 78,0.0086815795559781,0.0304256947686153,0,0,15.393188854489164,73.06456811678535,MTA1;MNAT1
726,Reactome_2022,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,2 of 78,0.0086815795559781,0.0304256947686153,0,0,15.393188854489164,73.06456811678535,GCLC;ATF4
727,Reactome_2022,Chromatin Modifying Enzymes R-HSA-3247509,3 of 238,0.0088957487858737,0.0304256947686153,0,0,7.6321083172147,36.040202845182606,MTA1;CCND1;EZH2
728,Reactome_2022,RNA Polymerase I Transcription R-HSA-73864,2 of 79,0.0088970620111385,0.0304256947686153,0,0,15.192513368983958,71.73956722387139,MTA1;MNAT1
729,Reactome_2022,Activated NTRK2 Signals Thru CDK5 R-HSA-9032845,1 of 5,0.0089684554827598,0.0304256947686153,0,0,142.57142857142858,672.0876744444516,CDK5R1
730,Reactome_2022,TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911,1 of 5,0.0089684554827598,0.0304256947686153,0,0,142.57142857142858,672.0876744444516,CDKN1A
731,Reactome_2022,G2/M DNA Replication Checkpoint R-HSA-69478,1 of 5,0.0089684554827598,0.0304256947686153,0,0,142.57142857142858,672.0876744444516,CDK1
732,Reactome_2022,MET Interacts With TNS Proteins R-HSA-8875513,1 of 5,0.0089684554827598,0.0304256947686153,0,0,142.57142857142858,672.0876744444516,ITGB1
733,Reactome_2022,SUMO Is Proteolytically Processed R-HSA-3065679,1 of 5,0.0089684554827598,0.0304256947686153,0,0,142.57142857142858,672.0876744444516,SUMO2
734,Reactome_2022,Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119,1 of 5,0.0089684554827598,0.0304256947686153,0,0,142.57142857142858,672.0876744444516,CCND1
735,Reactome_2022,Post-translational Protein Modification R-HSA-597592,7 of 1383,0.0105663251089611,0.0348504220698369,0,0,3.2607257417802726,14.836573454532015,TOP2A;APP;MTA1;SUMO2;CDK1;XPC;SMAD7
736,Reactome_2022,Fibronectin Matrix Formation R-HSA-1566977,1 of 6,0.010752747305294,0.0348504220698369,0,0,114.05142857142856,516.9488201244333,ITGB1
737,Reactome_2022,PTK6 Regulates Cell Cycle R-HSA-8849470,1 of 6,0.010752747305294,0.0348504220698369,0,0,114.05142857142856,516.9488201244333,CCND1
738,Reactome_2022,Phosphorylation Of Emi1 R-HSA-176417,1 of 6,0.010752747305294,0.0348504220698369,0,0,114.05142857142856,516.9488201244333,CDK1
739,Reactome_2022,"SUMO Is Transferred From E1 To E2 (UBE2I, UBC9) R-HSA-3065678",1 of 6,0.010752747305294,0.0348504220698369,0,0,114.05142857142856,516.9488201244333,SUMO2
740,Reactome_2022,Peptide Hormone Metabolism R-HSA-2980736,2 of 89,0.0111818979711597,0.0359206102967343,0,0,13.4394861392833,60.38978076507706,ACHE;PAX6
741,Reactome_2022,Signaling By Nuclear Receptors R-HSA-9006931,3 of 260,0.0113016712882996,0.0359806745008173,0,0,6.970993986558189,31.24960434576556,JUN;CCND1;FOS
742,Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,2 of 90,0.0114231912022327,0.0359806745008173,0,0,13.286096256684491,59.416879599414536,JUN;CDK1
743,Reactome_2022,Developmental Biology R-HSA-1266738,6 of 1073,0.0114979565897928,0.0359806745008173,0,0,3.542080599812558,15.81746535053347,ITGB1;JUN;CDKN1A;PAX6;CDK5R1;EZH2
744,Reactome_2022,"Activation Of NIMA Kinases NEK9, NEK6, NEK7 R-HSA-2980767",1 of 7,0.0125339166174689,0.0382337120348003,0,0,95.03809523809524,416.20194419543344,CDK1
745,Reactome_2022,Terminal Pathway Of Complement R-HSA-166665,1 of 7,0.0125339166174689,0.0382337120348003,0,0,95.03809523809524,416.20194419543344,CLU
746,Reactome_2022,RUNX3 Regulates CDKN1A Transcription R-HSA-8941855,1 of 7,0.0125339166174689,0.0382337120348003,0,0,95.03809523809524,416.20194419543344,CDKN1A
747,Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,2 of 95,0.0126639038591974,0.0383083091740722,0,0,12.568627450980392,54.91232765349326,CDKN1A;CCND1
748,Reactome_2022,HCMV Early Events R-HSA-9609690,2 of 96,0.0129188360685873,0.0387565082057619,0,0,12.434292866082604,54.07759605240032,ITGB1;EZH2
749,Reactome_2022,Potential Therapeutics For SARS R-HSA-9679191,2 of 97,0.0131760117301551,0.0392040349020188,0,0,12.302786377708978,53.263159193779046,ITGB1;MTA1
750,Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,2 of 100,0.0139609152364795,0.0412017254540006,0,0,11.92436974789916,50.93486932982207,GCLC;ATF4
751,Reactome_2022,Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473,1 of 8,0.0143119685548053,0.0412320998840821,0,0,81.45714285714286,345.92071940977723,APP
752,Reactome_2022,RUNX3 Regulates WNT Signaling R-HSA-8951430,1 of 8,0.0143119685548053,0.0412320998840821,0,0,81.45714285714286,345.92071940977723,CCND1
753,Reactome_2022,Noncanonical Activation Of NOTCH3 R-HSA-9017802,1 of 8,0.0143119685548053,0.0412320998840821,0,0,81.45714285714286,345.92071940977723,YBX1
754,Reactome_2022,Phase II - Conjugation Of Compounds R-HSA-156580,2 of 107,0.0158693141798747,0.0445767000575903,0,0,11.125490196078433,46.09699962057723,GCLC;CHAC1
755,Reactome_2022,ATF6 (ATF6-alpha) Activates Chaperone Genes R-HSA-381183,1 of 9,0.0160869082852461,0.0445767000575903,0,0,71.27142857142857,294.3331456349383,ATF4
756,Reactome_2022,Processing And Activation Of SUMO R-HSA-3215018,1 of 9,0.0160869082852461,0.0445767000575903,0,0,71.27142857142857,294.3331456349383,SUMO2
757,Reactome_2022,CHL1 Interactions R-HSA-447041,1 of 9,0.0160869082852461,0.0445767000575903,0,0,71.27142857142857,294.3331456349383,ITGB1
758,Reactome_2022,E2F-enabled Inhibition Of Pre-Replication Complex Formation R-HSA-113507,1 of 9,0.0160869082852461,0.0445767000575903,0,0,71.27142857142857,294.3331456349383,CDK1
759,Reactome_2022,RUNX3 Regulates p14-ARF R-HSA-8951936,1 of 10,0.0178587410119325,0.0473191458929307,0,0,63.34920634920635,254.99716559529236,CCND1
760,Reactome_2022,Condensation Of Prometaphase Chromosomes R-HSA-2514853,1 of 10,0.0178587410119325,0.0473191458929307,0,0,63.34920634920635,254.99716559529236,CDK1
761,Reactome_2022,MAPK3 (ERK1) Activation R-HSA-110056,1 of 10,0.0178587410119325,0.0473191458929307,0,0,63.34920634920635,254.99716559529236,CDK1
762,Reactome_2022,MASTL Facilitates Mitotic Progression R-HSA-2465910,1 of 10,0.0178587410119325,0.0473191458929307,0,0,63.34920634920635,254.99716559529236,CDK1
763,Reactome_2022,STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,1 of 10,0.0178587410119325,0.0473191458929307,0,0,63.34920634920635,254.99716559529236,CDKN1A
764,Reactome_2022,Neurotransmitter Clearance R-HSA-112311,1 of 10,0.0178587410119325,0.0473191458929307,0,0,63.34920634920635,254.99716559529236,ACHE
991,GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),18 of 1922,7.541241176812415e-10,5.505106059073064e-07,0,0,9.485294117647058,199.24300553245808,KLF10;EGR1;JUN;ARID3A;PAX6;XPC;FOS;YBX1;SOD2;SMAD7;GCLC;MTA1;HSF2;MNAT1;RNF111;CDK5R1;ATF4;EZH2
992,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),14 of 1243,1.2423800091793816e-08,3.759550617951251e-06,0,0,9.700791478659664,176.58983066660713,KLF10;EGR1;APP;JUN;PAX6;XPC;FOS;YBX1;MTA1;HSF2;PTMA;RNF111;ATF4;HMGN1
993,GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),17 of 2028,1.5450208018977743e-08,3.759550617951251e-06,0,0,7.987673061320631,143.66343903452727,KLF10;EGR1;APP;JUN;ARID3A;PAX6;FOS;YBX1;SOD2;SMAD7;MTA1;CCND1;HSF2;MNAT1;PTMA;ATF4;EZH2
994,GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),5 of 105,1.1999957009433349e-06,0.00021899921542215857,0,0,32.038709677419355,436.7898991662785,EGR1;SOD2;CLU;CDK5R1;ATF4
995,GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),5 of 112,1.6521581709212143e-06,0.0002412150929544973,0,0,29.93216762134459,398.4997627712192,CDKN1A;CCND1;MNAT1;CDK5R1;EZH2
996,GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),4 of 53,2.4304843733959585e-06,0.0002957089320965083,0,0,50.80357142857143,656.7591048419897,CDKN1A;CCND1;MNAT1;CDK5R1
997,GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),9 of 705,3.1978443733605574e-06,0.0003142746934563971,0,0,9.227969348659004,116.76180630657146,ITGB1;TOP2A;EGR1;JUN;GCLC;CDK1;PTMA;CLU;ATF4
998,GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),5 of 130,3.4441062296591465e-06,0.0003142746934563971,0,0,25.598709677419357,322.0022300826621,ITGB1;JUN;FOS;RNF111;SMAD7
999,GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),10 of 938,4.09402219500417e-06,0.00033207068915033826,0,0,7.889588859416445,97.87810250074531,KLF10;EGR1;APP;JUN;HSF2;PAX6;FOS;YBX1;PTMA;ATF4
1000,GO_Biological_Process_2023,DNA Damage Response (GO:0006974),7 of 384,4.7027695575308725e-06,0.0003433021776997537,0,0,12.540839659745725,153.8429817061913,TOP2A;BTG2;CDKN1A;CCND1;CDK1;XPC;MNAT1
1001,GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),8 of 557,5.233082803628167e-06,0.0003472864042407783,0,0,10.10408534998699,122.87083101355654,EGR1;JUN;MTA1;PAX6;XPC;FOS;RNF111;ATF4
1002,GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),6 of 270,7.93750234637821e-06,0.0004678218742491448,0,0,14.924242424242424,175.26898817676852,ITGB1;TOP2A;JUN;CLU;CDK5R1;ATF4
1003,GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),4 of 72,8.334015310359583e-06,0.0004678218742491448,0,0,36.5735294117647,427.7334679739925,ITGB1;JUN;FOS;SMAD7
1004,GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),10 of 1025,8.97192635546305e-06,0.0004678218742491448,0,0,7.180371352785146,83.44604051717697,KLF10;JUN;GCLC;MTA1;CCND1;PAX6;SMAD7;CDK5R1;ATF4;EZH2
1005,GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),4 of 79,1.2062934915122831e-05,0.0005870628325359777,0,0,33.14833333333333,375.4172405485044,CDKN1A;CCND1;MNAT1;CDK5R1
1006,GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),4 of 96,2.6096833856651637e-05,0.0011906680447097,0,0,27.0,284.94980709754475,ITGB1;JUN;FOS;SMAD7
1007,GO_Biological_Process_2023,Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),3 of 35,3.369086284061756e-05,0.0014467252866853,0,0,56.625,583.1403252539716,CDKN1A;CCND1;CDK1
1008,GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),3 of 37,3.989789745274057e-05,0.0016180813966944,0,0,53.288770053475936,539.7719131881752,JUN;CDKN1A;SOD2
1009,GO_Biological_Process_2023,Locomotor Rhythm (GO:0045475),2 of 6,4.70362917222177e-05,0.0018071838398536,0,0,293.52941176470586,2924.900561099222,EGR1;MTA1
1010,GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),8 of 763,5.064753265870456e-05,0.0018100939495907,0,0,7.269252601702933,71.89741547280646,KLF10;JUN;MTA1;CCND1;PAX6;SMAD7;ATF4;EZH2
1011,GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),8 of 766,5.207119581014461e-05,0.0018100939495907,0,0,7.2393516773464,71.40099170887414,KLF10;APP;JUN;BTG2;CDKN1A;SOD2;CLU;EZH2
1012,GO_Biological_Process_2023,Cellular Response To Oxidative Stress (GO:0034599),4 of 117,5.669746838313012e-05,0.0018813250872584,0,0,21.95907079646018,214.71098515759087,JUN;FOS;SOD2;ATF4
1013,GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),3 of 43,6.290123291013695e-05,0.0019964304358434,0,0,45.28181818181818,438.0538092327387,EGR1;JUN;FOS
1014,GO_Biological_Process_2023,Nonribosomal Peptide Biosynthetic Process (GO:0019184),2 of 7,6.577640515487366e-05,0.0020006989901274,0,0,234.81176470588235,2261.0610369428987,GCLC;CHAC1
1015,GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),5 of 245,7.320582209134991e-05,0.0021376100050674,0,0,13.255376344086022,126.2208165600268,ITGB1;TOP2A;JUN;CLU;ATF4
1016,GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),4 of 132,9.064939448181845e-05,0.0025201835630463,0,0,19.37109375,180.3160450753649,APP;BTG2;STMN1;CDK5R1
1017,GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),3 of 49,9.321226877020766e-05,0.0025201835630463,0,0,39.36363636363637,365.3193920089891,EGR1;JUN;FOS
1018,GO_Biological_Process_2023,SMAD Protein Signal Transduction (GO:0060395),3 of 51,0.00010509960440120591,0.0027400968290314,0,0,37.71969696969697,345.53513316386227,JUN;FOS;SMAD7
1019,GO_Biological_Process_2023,Regulation Of Tau-Protein Kinase Activity (GO:1902947),2 of 9,0.00011250476197410829,0.0028320164221068,0,0,167.7058823529412,1524.868252317394,EGR1;CLU
1020,GO_Biological_Process_2023,Positive Regulation Of Protein Kinase Activity (GO:0045860),4 of 145,0.00013035358440931176,0.0030856553921804,0,0,17.57358156028369,157.20025477533522,EGR1;CDKN1A;CLU;EZH2
1021,GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),9 of 1127,0.00013103468103780068,0.0030856553921804,0,0,5.618962432915922,50.2337968332008,EGR1;ACTA1;APP;MTA1;PAX6;YBX1;CLU;ATF4;EZH2
1022,GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),3 of 56,0.00013903588612146947,0.003171756152146,0,0,34.15265866209263,303.30219623884494,CDKN1A;CCND1;CDK1
